source_url,anchor_text,raw_href,resolved_url,status_code,final_url,redirect_count,canonical_url,issue,root_cause,anchor_markup
bjj-glossary/ankle-pick/index.html,Wellness Partners,/partners-wellness-pt-referrals,https://senseisandy.com/partners-wellness-pt-referrals,200_LOCAL,https://senseisandy.com/partners-wellness-pt-referrals,0,https://senseisandy.com/partners-wellness-pt-referrals,,HARDCODED HTML,"href=""/partners-wellness-pt-referrals"""
bjj-glossary/ankle-pick/index.html,Call,tel:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""tel:+19177368649"" class=""ss-new-footer-contact-link"""
bjj-glossary/ankle-pick/index.html,Text,sms:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""sms:+19177368649"" class=""ss-new-footer-contact-link"""
bjj-glossary/ankle-pick/index.html,Email,mailto:me@senseisandy.com,nullme@senseisandy.com,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""mailto:me@senseisandy.com"" class=""ss-new-footer-contact-link"""
bjj-glossary/ankle-pick/index.html,Questions about starting? Text Sandy (917) 736 - 8649,sms:+19177368649?body=Hi%20Sandy%21%20I%20have%20a%20question%20about%20starting.,null+19177368649?body=Hi%20Sandy%21%20I%20have%20a%20question%20about%20starting.,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"class=""ss-action-primary"" href=""sms:+19177368649?body=Hi%20Sandy%21%20I%20have%20a%20question%20about%20starting."" data-cta-target=""text"" data-cta-placement=""sticky_mobile"""
bjj-glossary/arm-drag/index.html,Skip to main content,#main-content,https://senseisandy.com/bjj-glossary/arm-drag#main-content,FAIL,https://senseisandy.com/bjj-glossary/arm-drag,0,https://senseisandy.com/bjj-glossary/arm-drag,broken_fragment,HARDCODED HTML,"class=""ss-skip-link"" href=""#main-content"""
bjj-glossary/arm-drag/index.html,Text Sandy,sms:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"class=""ss-topbar-sms"" href=""sms:+19177368649"""
bjj-glossary/arm-drag/index.html,"Sensei Sandy BJJ Calm, technical Jiu-Jitsu in Tannersville",/,https://senseisandy.com/,200_LOCAL,https://senseisandy.com/,0,https://senseisandy.com/,,HARDCODED HTML,"class=""navbar-brand ss-brand"" href=""/"" aria-label=""Sensei Sandy BJJ homepage"""
bjj-glossary/arm-drag/index.html,Kids BJJ,/bjj-classes/kids-tannersville-ny,https://senseisandy.com/bjj-classes/kids-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/kids-tannersville-ny,0,https://senseisandy.com/bjj-classes/kids-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/kids-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Teens BJJ,/bjj-classes/teens-tannersville-ny,https://senseisandy.com/bjj-classes/teens-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/teens-tannersville-ny,0,https://senseisandy.com/bjj-classes/teens-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/teens-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Adult BJJ,/bjj-classes/adults-tannersville-ny,https://senseisandy.com/bjj-classes/adults-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/adults-tannersville-ny,0,https://senseisandy.com/bjj-classes/adults-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/adults-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Private Coaching,/private-lessons,https://senseisandy.com/private-lessons,200_LOCAL,https://senseisandy.com/private-lessons,0,https://senseisandy.com/private-lessons,,HARDCODED HTML,"class=""dropdown-item"" href=""/private-lessons"""
bjj-glossary/arm-drag/index.html,How Class Works,/how-class-works,https://senseisandy.com/how-class-works,200_LOCAL,https://senseisandy.com/how-class-works,0,https://senseisandy.com/how-class-works,,HARDCODED HTML,"class=""dropdown-item"" href=""/how-class-works"""
bjj-glossary/arm-drag/index.html,Studio Tour,/sensei-studio,https://senseisandy.com/sensei-studio,200_LOCAL,https://senseisandy.com/sensei-studio,0,https://senseisandy.com/sensei-studio,,HARDCODED HTML,"class=""dropdown-item"" href=""/sensei-studio"""
bjj-glossary/arm-drag/index.html,Safety Walkthrough,/jiu-jitsu-safety-tannersville-ny,https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,200_LOCAL,https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,0,https://senseisandy.com/jiu-jitsu-safety-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/jiu-jitsu-safety-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Success Stories,/success-stories,https://senseisandy.com/success-stories,200_LOCAL,https://senseisandy.com/success-stories,0,https://senseisandy.com/success-stories,,HARDCODED HTML,"class=""dropdown-item"" href=""/success-stories"""
bjj-glossary/arm-drag/index.html,Pricing,/options-pricing,https://senseisandy.com/options-pricing,200_LOCAL,https://senseisandy.com/options-pricing,0,https://senseisandy.com/options-pricing,,HARDCODED HTML,"class=""nav-link"" href=""/options-pricing"""
bjj-glossary/arm-drag/index.html,Parent Hub,/parent-resources,https://senseisandy.com/parent-resources,200_LOCAL,https://senseisandy.com/parent-resources,0,https://senseisandy.com/parent-resources,,HARDCODED HTML,"class=""nav-link"" href=""/parent-resources"""
bjj-glossary/arm-drag/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny#booking-flow,https://senseisandy.com/free-bjj-intro-tannersville-ny#booking-flow,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"class=""ss-nav-cta"" href=""/free-bjj-intro-tannersville-ny#booking-flow"""
bjj-glossary/arm-drag/index.html,Home,/,https://senseisandy.com/,200_LOCAL,https://senseisandy.com/,0,https://senseisandy.com/,,HARDCODED HTML,"href=""/"""
bjj-glossary/arm-drag/index.html,BJJ Glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"""
bjj-glossary/arm-drag/index.html,Back to results,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"id=""back-to-results"" href=""/bjj-glossary"""
bjj-glossary/arm-drag/index.html,"Back Control Back control is a dominant position where you control someone from behind, usually with your legs hooked in. Read more →",/bjj-glossary/back-control,https://senseisandy.com/bjj-glossary/back-control,200_LOCAL,https://senseisandy.com/bjj-glossary/back-control,0,https://senseisandy.com/bjj-glossary/back-control,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/back-control"""
bjj-glossary/arm-drag/index.html,Grip Fighting Grip fighting is the battle to get the connections you want while stopping your partner from getting the connections they want. Read more →,/bjj-glossary/grip-fighting,https://senseisandy.com/bjj-glossary/grip-fighting,200_LOCAL,https://senseisandy.com/bjj-glossary/grip-fighting,0,https://senseisandy.com/bjj-glossary/grip-fighting,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/grip-fighting"""
bjj-glossary/arm-drag/index.html,"Inside Position Inside position means winning the space between your partner&#39;s arms or legs so your connections are more direct, safer, and easier to build from. Read more →",/bjj-glossary/inside-position,https://senseisandy.com/bjj-glossary/inside-position,200_LOCAL,https://senseisandy.com/bjj-glossary/inside-position,0,https://senseisandy.com/bjj-glossary/inside-position,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/inside-position"""
bjj-glossary/arm-drag/index.html,Takedown A takedown is a movement or sequence that brings the fight from standing to the ground while aiming to land in a better position. Read more →,/bjj-glossary/takedown,https://senseisandy.com/bjj-glossary/takedown,200_LOCAL,https://senseisandy.com/bjj-glossary/takedown,0,https://senseisandy.com/bjj-glossary/takedown,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/takedown"""
bjj-glossary/arm-drag/index.html,"Transition A transition is the movement from one position, control, or attack to another before the situation fully settles. Read more →",/bjj-glossary/transition,https://senseisandy.com/bjj-glossary/transition,200_LOCAL,https://senseisandy.com/bjj-glossary/transition,0,https://senseisandy.com/bjj-glossary/transition,,HARDCODED HTML,"class=""related-card ss-glossary-rich-related-card"" href=""/bjj-glossary/transition"""
bjj-glossary/arm-drag/index.html,Back Control,/bjj-glossary/back-control,https://senseisandy.com/bjj-glossary/back-control,200_LOCAL,https://senseisandy.com/bjj-glossary/back-control,0,https://senseisandy.com/bjj-glossary/back-control,,HARDCODED HTML,"href=""/bjj-glossary/back-control"""
bjj-glossary/arm-drag/index.html,Grip Fighting,/bjj-glossary/grip-fighting,https://senseisandy.com/bjj-glossary/grip-fighting,200_LOCAL,https://senseisandy.com/bjj-glossary/grip-fighting,0,https://senseisandy.com/bjj-glossary/grip-fighting,,HARDCODED HTML,"href=""/bjj-glossary/grip-fighting"""
bjj-glossary/arm-drag/index.html,Inside Position,/bjj-glossary/inside-position,https://senseisandy.com/bjj-glossary/inside-position,200_LOCAL,https://senseisandy.com/bjj-glossary/inside-position,0,https://senseisandy.com/bjj-glossary/inside-position,,HARDCODED HTML,"href=""/bjj-glossary/inside-position"""
bjj-glossary/arm-drag/index.html,Takedown,/bjj-glossary/takedown,https://senseisandy.com/bjj-glossary/takedown,200_LOCAL,https://senseisandy.com/bjj-glossary/takedown,0,https://senseisandy.com/bjj-glossary/takedown,,HARDCODED HTML,"href=""/bjj-glossary/takedown"""
bjj-glossary/arm-drag/index.html,Back to glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"" id=""back-to-glossary-main"""
bjj-glossary/arm-drag/index.html,Back Control,/bjj-glossary/back-control,https://senseisandy.com/bjj-glossary/back-control,200_LOCAL,https://senseisandy.com/bjj-glossary/back-control,0,https://senseisandy.com/bjj-glossary/back-control,,HARDCODED HTML,"href=""/bjj-glossary/back-control"""
bjj-glossary/arm-drag/index.html,Grip Fighting,/bjj-glossary/grip-fighting,https://senseisandy.com/bjj-glossary/grip-fighting,200_LOCAL,https://senseisandy.com/bjj-glossary/grip-fighting,0,https://senseisandy.com/bjj-glossary/grip-fighting,,HARDCODED HTML,"href=""/bjj-glossary/grip-fighting"""
bjj-glossary/arm-drag/index.html,Inside Position,/bjj-glossary/inside-position,https://senseisandy.com/bjj-glossary/inside-position,200_LOCAL,https://senseisandy.com/bjj-glossary/inside-position,0,https://senseisandy.com/bjj-glossary/inside-position,,HARDCODED HTML,"href=""/bjj-glossary/inside-position"""
bjj-glossary/arm-drag/index.html,Back Control,/bjj-glossary/back-control,https://senseisandy.com/bjj-glossary/back-control,200_LOCAL,https://senseisandy.com/bjj-glossary/back-control,0,https://senseisandy.com/bjj-glossary/back-control,,HARDCODED HTML,"href=""/bjj-glossary/back-control"""
bjj-glossary/arm-drag/index.html,Grip Fighting,/bjj-glossary/grip-fighting,https://senseisandy.com/bjj-glossary/grip-fighting,200_LOCAL,https://senseisandy.com/bjj-glossary/grip-fighting,0,https://senseisandy.com/bjj-glossary/grip-fighting,,HARDCODED HTML,"href=""/bjj-glossary/grip-fighting"""
bjj-glossary/arm-drag/index.html,Inside Position,/bjj-glossary/inside-position,https://senseisandy.com/bjj-glossary/inside-position,200_LOCAL,https://senseisandy.com/bjj-glossary/inside-position,0,https://senseisandy.com/bjj-glossary/inside-position,,HARDCODED HTML,"href=""/bjj-glossary/inside-position"""
bjj-glossary/arm-drag/index.html,Back Control,/bjj-glossary/back-control,https://senseisandy.com/bjj-glossary/back-control,200_LOCAL,https://senseisandy.com/bjj-glossary/back-control,0,https://senseisandy.com/bjj-glossary/back-control,,HARDCODED HTML,"href=""/bjj-glossary/back-control"""
bjj-glossary/arm-drag/index.html,Grip Fighting,/bjj-glossary/grip-fighting,https://senseisandy.com/bjj-glossary/grip-fighting,200_LOCAL,https://senseisandy.com/bjj-glossary/grip-fighting,0,https://senseisandy.com/bjj-glossary/grip-fighting,,HARDCODED HTML,"href=""/bjj-glossary/grip-fighting"""
bjj-glossary/arm-drag/index.html,Inside Position,/bjj-glossary/inside-position,https://senseisandy.com/bjj-glossary/inside-position,200_LOCAL,https://senseisandy.com/bjj-glossary/inside-position,0,https://senseisandy.com/bjj-glossary/inside-position,,HARDCODED HTML,"href=""/bjj-glossary/inside-position"""
bjj-glossary/arm-drag/index.html,Browse the Beginner Glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"""
bjj-glossary/arm-drag/index.html,See This Week’s Focus,/student-hub,https://senseisandy.com/student-hub,200_LOCAL,https://senseisandy.com/student-hub,0,https://senseisandy.com/student-hub,,HARDCODED HTML,"href=""/student-hub"""
bjj-glossary/arm-drag/index.html,View Class Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"href=""/schedule"""
bjj-glossary/arm-drag/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny,https://senseisandy.com/free-bjj-intro-tannersville-ny,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"href=""/free-bjj-intro-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Reserve Free Intro,/free-bjj-intro-tannersville-ny,https://senseisandy.com/free-bjj-intro-tannersville-ny,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"class=""btn btn-primary"" href=""/free-bjj-intro-tannersville-ny"""
bjj-glossary/arm-drag/index.html,View Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"class=""btn btn-outline-primary"" href=""/schedule"""
bjj-glossary/arm-drag/index.html,Previous term,#,https://senseisandy.com/bjj-glossary/arm-drag,SKIPPED,,,,empty_or_fake_navigation,HARDCODED HTML,"id=""prev-term"" href=""#"" hidden"
bjj-glossary/arm-drag/index.html,Back to results,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"id=""back-term-results"" href=""/bjj-glossary"""
bjj-glossary/arm-drag/index.html,Next term,#,https://senseisandy.com/bjj-glossary/arm-drag,SKIPPED,,,,empty_or_fake_navigation,HARDCODED HTML,"id=""next-term"" href=""#"" hidden"
bjj-glossary/arm-drag/index.html,Choose Lane,/nearby-towns,https://senseisandy.com/nearby-towns,200_LOCAL,https://senseisandy.com/nearby-towns,0,https://senseisandy.com/nearby-towns,,HARDCODED HTML,"href=""/nearby-towns"""
bjj-glossary/arm-drag/index.html,Free Intro,/free-bjj-intro-tannersville-ny#booking-flow,https://senseisandy.com/free-bjj-intro-tannersville-ny#booking-flow,200_LOCAL,https://senseisandy.com/free-bjj-intro-tannersville-ny,0,https://senseisandy.com/free-bjj-intro-tannersville-ny,,HARDCODED HTML,"href=""/free-bjj-intro-tannersville-ny#booking-flow"" data-goal-mapping"
bjj-glossary/arm-drag/index.html,Schedule,/schedule,https://senseisandy.com/schedule,200_LOCAL,https://senseisandy.com/schedule,0,https://senseisandy.com/schedule,,HARDCODED HTML,"href=""/schedule"""
bjj-glossary/arm-drag/index.html,Holiday Schedule,/holiday-schedule,https://senseisandy.com/holiday-schedule,200_LOCAL,https://senseisandy.com/holiday-schedule,0,https://senseisandy.com/holiday-schedule,,HARDCODED HTML,"href=""/holiday-schedule"""
bjj-glossary/arm-drag/index.html,Show-Up Kit,/show-up-kit,https://senseisandy.com/show-up-kit,200_LOCAL,https://senseisandy.com/show-up-kit,0,https://senseisandy.com/show-up-kit,,HARDCODED HTML,"href=""/show-up-kit"""
bjj-glossary/arm-drag/index.html,Parent Guide,/core-culture-parent-guide,https://senseisandy.com/core-culture-parent-guide,200_LOCAL,https://senseisandy.com/core-culture-parent-guide,0,https://senseisandy.com/core-culture-parent-guide,,HARDCODED HTML,"href=""/core-culture-parent-guide"""
bjj-glossary/arm-drag/index.html,Directions,/bjj-tannersville-ny-directions,https://senseisandy.com/bjj-tannersville-ny-directions,200_LOCAL,https://senseisandy.com/bjj-tannersville-ny-directions,0,https://senseisandy.com/bjj-tannersville-ny-directions,,HARDCODED HTML,"href=""/bjj-tannersville-ny-directions"""
bjj-glossary/arm-drag/index.html,Contact,/contact,https://senseisandy.com/contact,200_LOCAL,https://senseisandy.com/contact,0,https://senseisandy.com/contact,,HARDCODED HTML,"href=""/contact"""
bjj-glossary/arm-drag/index.html,All BJJ Classes,/bjj-classes,https://senseisandy.com/bjj-classes,200_LOCAL,https://senseisandy.com/bjj-classes,0,https://senseisandy.com/bjj-classes,,HARDCODED HTML,"href=""/bjj-classes"""
bjj-glossary/arm-drag/index.html,Kids BJJ,/bjj-classes/kids-tannersville-ny,https://senseisandy.com/bjj-classes/kids-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/kids-tannersville-ny,0,https://senseisandy.com/bjj-classes/kids-tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/kids-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Teens BJJ,/bjj-classes/teens-tannersville-ny,https://senseisandy.com/bjj-classes/teens-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/teens-tannersville-ny,0,https://senseisandy.com/bjj-classes/teens-tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/teens-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Adult BJJ,/bjj-classes/adults-tannersville-ny,https://senseisandy.com/bjj-classes/adults-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/adults-tannersville-ny,0,https://senseisandy.com/bjj-classes/adults-tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/adults-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Summer BJJ,/bjj-classes/kids-tannersville-ny,https://senseisandy.com/bjj-classes/kids-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/kids-tannersville-ny,0,https://senseisandy.com/bjj-classes/kids-tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/kids-tannersville-ny"""
bjj-glossary/arm-drag/index.html,Private Lessons,/private-lessons,https://senseisandy.com/private-lessons,200_LOCAL,https://senseisandy.com/private-lessons,0,https://senseisandy.com/private-lessons,,HARDCODED HTML,"href=""/private-lessons"""
bjj-glossary/arm-drag/index.html,Bully Proof,/sensei-bully,https://senseisandy.com/sensei-bully,200_LOCAL,https://senseisandy.com/sensei-bully,0,https://senseisandy.com/sensei-bully,,HARDCODED HTML,"href=""/sensei-bully"""
bjj-glossary/arm-drag/index.html,How Class Works,/how-class-works,https://senseisandy.com/how-class-works,200_LOCAL,https://senseisandy.com/how-class-works,0,https://senseisandy.com/how-class-works,,HARDCODED HTML,"href=""/how-class-works"""
bjj-glossary/arm-drag/index.html,Success Stories,/success-stories,https://senseisandy.com/success-stories,200_LOCAL,https://senseisandy.com/success-stories,0,https://senseisandy.com/success-stories,,HARDCODED HTML,"href=""/success-stories"""
bjj-glossary/arm-drag/index.html,Pricing,/options-pricing,https://senseisandy.com/options-pricing,200_LOCAL,https://senseisandy.com/options-pricing,0,https://senseisandy.com/options-pricing,,HARDCODED HTML,"href=""/options-pricing"""
bjj-glossary/arm-drag/index.html,Bio,/bio,https://senseisandy.com/bio,200_LOCAL,https://senseisandy.com/bio,0,https://senseisandy.com/bio,,HARDCODED HTML,"href=""/bio"""
bjj-glossary/arm-drag/index.html,Studio Tour,/sensei-studio,https://senseisandy.com/sensei-studio,200_LOCAL,https://senseisandy.com/sensei-studio,0,https://senseisandy.com/sensei-studio,,HARDCODED HTML,"href=""/sensei-studio"""
bjj-glossary/arm-drag/index.html,FAQ,/bjj-faqs,https://senseisandy.com/bjj-faqs,200_LOCAL,https://senseisandy.com/bjj-faqs,0,https://senseisandy.com/bjj-faqs,,HARDCODED HTML,"href=""/bjj-faqs"""
bjj-glossary/arm-drag/index.html,Tannersville,/bjj-classes/tannersville-ny,https://senseisandy.com/bjj-classes/tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/tannersville-ny,0,https://senseisandy.com/bjj-classes/tannersville-ny,,HARDCODED HTML,"href=""/bjj-classes/tannersville-ny"""
bjj-glossary/arm-drag/index.html,Hunter,/bjj-classes/hunter-ny,https://senseisandy.com/bjj-classes/hunter-ny,200_LOCAL,https://senseisandy.com/bjj-classes/hunter-ny,0,https://senseisandy.com/bjj-classes/hunter-ny,,HARDCODED HTML,"href=""/bjj-classes/hunter-ny"""
bjj-glossary/arm-drag/index.html,Windham,/bjj-classes/windham-ny,https://senseisandy.com/bjj-classes/windham-ny,200_LOCAL,https://senseisandy.com/bjj-classes/windham-ny,0,https://senseisandy.com/bjj-classes/windham-ny,,HARDCODED HTML,"href=""/bjj-classes/windham-ny"""
bjj-glossary/arm-drag/index.html,Haines Falls,/bjj-classes/haines-falls-ny,https://senseisandy.com/bjj-classes/haines-falls-ny,200_LOCAL,https://senseisandy.com/bjj-classes/haines-falls-ny,0,https://senseisandy.com/bjj-classes/haines-falls-ny,,HARDCODED HTML,"href=""/bjj-classes/haines-falls-ny"""
bjj-glossary/arm-drag/index.html,Woodstock,/nearby-towns,https://senseisandy.com/nearby-towns,200_LOCAL,https://senseisandy.com/nearby-towns,0,https://senseisandy.com/nearby-towns,,HARDCODED HTML,"href=""/nearby-towns"""
bjj-glossary/arm-drag/index.html,Nearby Towns,/nearby-towns,https://senseisandy.com/nearby-towns,200_LOCAL,https://senseisandy.com/nearby-towns,0,https://senseisandy.com/nearby-towns,,HARDCODED HTML,"href=""/nearby-towns"""
bjj-glossary/arm-drag/index.html,Blog,/blog,https://senseisandy.com/blog,200_LOCAL,https://senseisandy.com/blog,0,https://senseisandy.com/blog,,HARDCODED HTML,"href=""/blog"""
bjj-glossary/arm-drag/index.html,BJJ Glossary,/bjj-glossary,https://senseisandy.com/bjj-glossary,200_LOCAL,https://senseisandy.com/bjj-glossary,0,https://senseisandy.com/bjj-glossary,,HARDCODED HTML,"href=""/bjj-glossary"""
bjj-glossary/arm-drag/index.html,BJJ Stretches,/bjj-stretches,https://senseisandy.com/bjj-stretches,200_LOCAL,https://senseisandy.com/bjj-stretches,0,https://senseisandy.com/bjj-stretches,,HARDCODED HTML,"href=""/bjj-stretches"""
bjj-glossary/arm-drag/index.html,BJJ Videos,https://www.youtube.com/@SenseiSandyBJJ,https://www.youtube.com/@SenseiSandyBJJ,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""https://www.youtube.com/@SenseiSandyBJJ"""
bjj-glossary/arm-drag/index.html,Sensei Jiu-Jitsu,/sensei-jiu-jitsu,https://senseisandy.com/sensei-jiu-jitsu,200_LOCAL,https://senseisandy.com/sensei-jiu-jitsu,0,https://senseisandy.com/sensei-jiu-jitsu,,HARDCODED HTML,"href=""/sensei-jiu-jitsu"""
bjj-glossary/arm-drag/index.html,Community Partners,/community-partners,https://senseisandy.com/community-partners,200_LOCAL,https://senseisandy.com/community-partners,0,https://senseisandy.com/community-partners,,HARDCODED HTML,"href=""/community-partners"""
bjj-glossary/arm-drag/index.html,Hospitality Partners,/partners-hospitality-hunter-windham,https://senseisandy.com/partners-hospitality-hunter-windham,200_LOCAL,https://senseisandy.com/partners-hospitality-hunter-windham,0,https://senseisandy.com/partners-hospitality-hunter-windham,,HARDCODED HTML,"href=""/partners-hospitality-hunter-windham"""
bjj-glossary/arm-drag/index.html,Wellness Partners,/partners-wellness-pt-referrals,https://senseisandy.com/partners-wellness-pt-referrals,200_LOCAL,https://senseisandy.com/partners-wellness-pt-referrals,0,https://senseisandy.com/partners-wellness-pt-referrals,,HARDCODED HTML,"href=""/partners-wellness-pt-referrals"""
bjj-glossary/arm-drag/index.html,Call,tel:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""tel:+19177368649"" class=""ss-new-footer-contact-link"""
bjj-glossary/arm-drag/index.html,Text,sms:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""sms:+19177368649"" class=""ss-new-footer-contact-link"""
bjj-glossary/arm-drag/index.html,Email,mailto:me@senseisandy.com,nullme@senseisandy.com,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"href=""mailto:me@senseisandy.com"" class=""ss-new-footer-contact-link"""
bjj-glossary/arm-drag/index.html,Questions about starting? Text Sandy (917) 736 - 8649,sms:+19177368649?body=Hi%20Sandy%21%20I%20have%20a%20question%20about%20starting.,null+19177368649?body=Hi%20Sandy%21%20I%20have%20a%20question%20about%20starting.,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"class=""ss-action-primary"" href=""sms:+19177368649?body=Hi%20Sandy%21%20I%20have%20a%20question%20about%20starting."" data-cta-target=""text"" data-cta-placement=""sticky_mobile"""
bjj-glossary/armbar/index.html,Skip to main content,#main-content,https://senseisandy.com/bjj-glossary/armbar#main-content,FAIL,https://senseisandy.com/bjj-glossary/armbar,0,https://senseisandy.com/bjj-glossary/armbar,broken_fragment,HARDCODED HTML,"class=""ss-skip-link"" href=""#main-content"""
bjj-glossary/armbar/index.html,Text Sandy,sms:+19177368649,null+19177368649,EXTERNAL_OR_SKIPPED,,,,,HARDCODED HTML,"class=""ss-topbar-sms"" href=""sms:+19177368649"""
bjj-glossary/armbar/index.html,"Sensei Sandy BJJ Calm, technical Jiu-Jitsu in Tannersville",/,https://senseisandy.com/,200_LOCAL,https://senseisandy.com/,0,https://senseisandy.com/,,HARDCODED HTML,"class=""navbar-brand ss-brand"" href=""/"" aria-label=""Sensei Sandy BJJ homepage"""
bjj-glossary/armbar/index.html,Kids BJJ,/bjj-classes/kids-tannersville-ny,https://senseisandy.com/bjj-classes/kids-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/kids-tannersville-ny,0,https://senseisandy.com/bjj-classes/kids-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/kids-tannersville-ny"""
bjj-glossary/armbar/index.html,Teens BJJ,/bjj-classes/teens-tannersville-ny,https://senseisandy.com/bjj-classes/teens-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/teens-tannersville-ny,0,https://senseisandy.com/bjj-classes/teens-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/teens-tannersville-ny"""
bjj-glossary/armbar/index.html,Adult BJJ,/bjj-classes/adults-tannersville-ny,https://senseisandy.com/bjj-classes/adults-tannersville-ny,200_LOCAL,https://senseisandy.com/bjj-classes/adults-tannersville-ny,0,https://senseisandy.com/bjj-classes/adults-tannersville-ny,,HARDCODED HTML,"class=""dropdown-item"" href=""/bjj-classes/adults-tannersville-ny"""
bjj-glossary/armbar/index.html,Private Coaching,/private-lessons,https://senseisandy.com/private-lessons,200_LOCAL,https://senseisandy.com/private-lessons,0,https://senseisandy.com/private-lessons,,HARDCODED HTML,"class=""dropdown-item"" href=""/private-lessons"""
bjj-glossary/armbar/index.html,How Class Works,/how-class-works,https://senseisandy.com/how-class-works,200_LOCAL,https://senseisandy.com/how-class-works,0,https://senseisandy.com/how-class-works,,HARDCODED HTML,"class=""dropdown-item"" href=""/how-class-works"""
